video_name,extraction_is_none,extraction_type,has_error_key,extraction_keys,extraction_preview
i3Nkujj45pk.mp4,False,dict,True,['error'],"{'error': ""Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/gene"
iKQH9wQaviw.mp4,True,None,False,,
iN9hRCxwxBQ.mp4,True,None,False,,
iYhCn0jf46U.mp4,True,None,False,,
ib-Qiyklq-Q.mp4,True,None,False,,
jR7RYKPJBdo.mp4,True,None,False,,
jgC8y0ksrRg.mp4,True,None,False,,
jjV91ZRqu-o.mp4,True,None,False,,
jlXRengzZoc.mp4,True,None,False,,
jnvgq8STMGM.mp4,True,None,False,,
jsP0W7-tEOc.mp4,True,None,False,,
kQyAJv_Ordg.mp4,True,None,False,,
kUJjvwkcWcg.mp4,True,None,False,,
kZV01QAcl20.mp4,True,None,False,,
l10LhdDwTZc.mp4,True,None,False,,
l1vnsqbnAkk.mp4,True,None,False,,
l6i-gYRAwM0.mp4,True,None,False,,
lYKgRdBJ-vw.mp4,True,None,False,,
ltqssfzVyrw.mp4,True,None,False,,
mBbjL3Ktn_c.mp4,True,None,False,,
mGs4CjeJiJQ.mp4,True,None,False,,
mR9UgTWUELo.mp4,True,None,False,,
mh6vHoyBs58.mp4,True,None,False,,
miC1VZ9UVCQ.mp4,True,None,False,,
msMehuZo3x8.mp4,True,None,False,,
n4OAtMEXNfc.mp4,True,None,False,,
nazd-KgCjVI.mp4,True,None,False,,
nkBBsOEY8PU.mp4,True,None,False,,
nnsSUqgkDwU.mp4,True,None,False,,
nojWJ6-XmeQ.mp4,True,None,False,,
onbZV52GWpk.mp4,True,None,False,,
onkxJLj0G7g.mp4,True,None,False,,
oo5zwV6_yVs.mp4,True,None,False,,
owGykVbfgUE.mp4,True,None,False,,
p5n2x0ox47w.mp4,True,None,False,,
pEoZbXB78NI.mp4,True,None,False,,
pieK7b4KLL4.mp4,True,None,False,,
q9fms5He5bM.mp4,True,None,False,,
qAY_o36paQ0.mp4,True,None,False,,
qIVDxL2lgN4.mp4,True,None,False,,
qLIW8JWk1RI.mp4,False,dict,True,['error'],"{'error': 'Invalid operation: The `response.parts` quick accessor requires a single candidate, but but `response.candidates` is empty.\nThis appears to be caused by a blocked prompt, see `response.pro"
qhbliUq0_r4.mp4,True,None,False,,
qqpcBpSsj1A.mp4,True,None,False,,
r5vgDdzJ_So.mp4,True,None,False,,
rKUNJMrFeUs.mp4,True,None,False,,
rmPRHJd3uHI.mp4,True,None,False,,
rn0lwGk4u9o.mp4,True,None,False,,
t4_dZPVg8KI.mp4,True,None,False,,
tKXxJ29HEiQ.mp4,True,None,False,,
tYysQOHTimo.mp4,True,None,False,,
tzY7qQFij_M.mp4,True,None,False,,
u5kiz7GhJt0.mp4,True,None,False,,
u9FEg5qur14.mp4,True,None,False,,
uAgxZ-l5pY8.mp4,True,None,False,,
uDCsU5wUvdQ.mp4,True,None,False,,
uLTIowBF0kE.mp4,True,None,False,,
uykVxooNL70.mp4,True,None,False,,
v8DZc2PUUq0.mp4,True,None,False,,
vPcjTefW_Ao.mp4,True,None,False,,
vSROQRmdZJU.mp4,True,None,False,,
vUAPQ-zAUTE.mp4,True,None,False,,
vUF7ja9ehIs.mp4,True,None,False,,
v_AMEYsBxZA.mp4,False,dict,True,['error'],"{'error': 'Invalid operation: The `response.parts` quick accessor requires a single candidate, but but `response.candidates` is empty.\nThis appears to be caused by a blocked prompt, see `response.pro"
vnOyMSEWNTs.mp4,True,None,False,,
vtP-S9OS0o0.mp4,True,None,False,,
w5NH6qXvB9c.mp4,True,None,False,,
wO7HQ4fNrpA.mp4,True,None,False,,
wT4DR_ae_4o.mp4,True,None,False,,
wY7Gvq0P4hc.mp4,True,None,False,,
wYj5o4kQsXs.mp4,True,None,False,,
wczdECcwRw0.mp4,True,None,False,,
xFnB0uK7PcQ.mp4,True,None,False,,
xTpv9lc_qMw.mp4,True,None,False,,
y5ejwRj9t1Q.mp4,True,None,False,,
y9ajRIgTJNA.mp4,True,None,False,,
yGVaArcV9BE.mp4,True,None,False,,
yH3YLcQxxmA.mp4,True,None,False,,
yKY2O4KFmMU.mp4,True,None,False,,
yR0lWICH3rY.mp4,True,None,False,,
yVI7JelAzPc.mp4,True,None,False,,
ysgwcKNdWg0.mp4,True,None,False,,
z6Pj5oJzYLM.mp4,True,None,False,,
zAQa8YWyXTA.mp4,False,dict,True,['error'],{'error': '429 Resource has been exhausted (e.g. check quota).'}
